payment_id,shipment_id,delivery_id,payment_method,payment_amount,payment_date
374178,356809,857213,paypal,202.87,2023-07-27
995034,802209,425159,cash,213.1,2023-12-18
467688,289645,808070,paypal,167.28,2023-11-01
157549,401741,947393,credit card,584.52,2023-09-25
151528,582735,566109,paypal,92.99000000000001,2023-12-01
472078,480610,757390,cash,148.03,2023-12-22
135353,115271,275762,paypal,218.65,2023-03-17
916434,993538,786249,cash,154.3,2023-01-17
145088,323592,281766,credit card,80.69,2023-05-10
713261,215825,717925,cash,150.56,2023-11-16
455442,619747,184549,paypal,76.2,2023-11-29
755423,536991,553300,cash,132.23,2023-06-29
922898,315182,62452,paypal,224.52,2023-03-02
205553,819749,847402,cash,204.89000000000001,2023-07-13
525851,598913,663561,credit card,51.01,2023-04-16
657065,79641,369839,paypal,151.64,2023-06-24
468728,461513,635945,cash,191.26,2023-08-03
410151,848985,100007,credit card,250.67000000000002,2023-04-26
185694,710189,454023,credit card,597.43,2023-06-29
435202,314310,347173,paypal,147.64,2023-11-05
485836,734208,104653,credit card,208.67000000000002,2023-05-20
849029,414124,331047,cash,143.69,2023-12-27
677109,856650,441779,credit card,145.57,2023-02-01
672983,933411,296623,paypal,533.6,2023-09-15
50005,817445,413635,paypal,203.5,2023-06-22
94571,663530,900505,cash,190.97,2023-11-04
810569,226835,847432,cash,150.04,2023-06-20
842663,501179,383063,paypal,238.89,2023-02-14
49496,154950,608838,credit card,179.9,2023-07-16
137258,517974,558372,paypal,337.63,2023-10-19
74998,127869,283242,paypal,50.06,2023-01-20
230326,362732,942426,credit card,749.88,2023-06-29
583483,906936,661467,cash,821.32,2023-06-12
755547,267540,37333,paypal,227.26999999999998,2023-06-04
693773,792910,800251,credit card,590.78,2023-08-07
94036,539770,70413,cash,97.31,2023-08-25
766026,214357,557184,cash,475.13,2023-12-09
52132,510966,725534,credit card,190.82,2023-11-27
881464,387172,453782,paypal,103.66,2023-08-10
174020,254193,904609,credit card,99.6,2023-05-12
392020,673261,526263,cash,68.52000000000001,2023-03-30
815320,951060,476636,credit card,135.6,2023-03-12
867601,548610,791338,paypal,172.91,2023-06-22
29286,894031,228331,cash,93.6,2023-10-25
265903,979209,279349,paypal,214.62,2023-03-11
8767,230143,88904,paypal,188.32,2023-03-24
190763,329433,869634,paypal,238.19,2023-07-07
160483,419857,485356,credit card,423.04999999999995,2023-06-12
688644,614558,571995,paypal,177.07999999999998,2023-02-06
525868,835828,633346,paypal,285.15999999999997,2023-10-26
634081,812802,119252,paypal,917.74,2023-12-27
363312,975598,45591,credit card,233.31,2023-07-14
251157,857420,742904,cash,58.73,2023-04-12
212649,119661,632737,cash,199.24,2023-06-01
423613,633959,951868,credit card,143.24,2023-08-15
450264,428714,641667,credit card,480.90999999999997,2023-04-02
342514,196665,608482,paypal,506.26,2023-04-07
201591,513049,282457,cash,548.56,2023-08-28
855377,266423,62125,paypal,772.24,2023-05-06
834410,252352,198536,credit card,108.25,2023-10-04
225101,297939,998049,credit card,107.66,2023-05-22
815093,76282,888165,credit card,226.38,2023-12-19
667139,285079,960520,cash,119.19,2023-09-27
409376,750527,74793,paypal,129.41,2023-01-29
500584,865103,221602,cash,121.36999999999999,2023-03-31
164222,193634,91631,cash,251.91000000000003,2023-03-12
366646,540650,24798,paypal,196.41000000000003,2023-12-28
615899,801996,472139,paypal,325.77,2023-10-04
807410,860273,447901,cash,157.28,2023-05-03
992459,554850,309694,cash,905.01,2023-05-25
684951,278513,202224,credit card,274.68,2023-08-18
695765,684798,208389,credit card,127.50999999999999,2023-06-10
336868,754511,424617,credit card,614.07,2023-07-13
552443,811061,192779,paypal,106.26,2023-10-14
787539,614121,706140,credit card,975.12,2023-05-09
90384,572638,493549,credit card,119.12,2023-09-13
680311,972006,940197,credit card,922.1899999999999,2023-12-18
681385,668664,977686,paypal,150.78,2023-07-17
547822,318485,805036,paypal,945.0600000000001,2023-11-16
522476,204412,230501,credit card,172.24,2023-08-26
862781,169557,398368,credit card,172.29000000000002,2023-08-08
679848,551651,265802,cash,170.08,2023-11-12
473432,981129,692999,paypal,217.82,2023-11-20
837798,376683,220730,cash,219.81,2023-04-26
142771,658269,983809,paypal,172.91,2023-11-12
519670,710956,236705,credit card,216.46999999999997,2023-12-30
510185,428958,430415,credit card,169.05,2023-11-16
810852,227214,8850,paypal,185.26,2023-05-23
695989,872251,45055,cash,287.06,2023-03-21
157956,668595,727371,credit card,114.78999999999999,2023-09-10
922721,290686,555974,cash,205.16,2023-04-17
470053,623778,484786,paypal,206.79,2023-02-03
122556,515558,996628,paypal,232.36,2023-12-13
415868,143851,625999,credit card,158.03,2023-07-01
29752,414845,65436,cash,1057.4,2023-01-17
332343,719384,592732,credit card,171.92000000000002,2023-11-27
510657,560073,293585,cash,954.68,2023-02-17
891325,919945,878407,paypal,67.21000000000001,2023-06-04
847725,387727,343816,credit card,89.88,2023-03-08
859959,910191,403418,credit card,528.57,2023-05-08
672165,145148,622366,credit card,640.66,2023-07-05
687665,498568,8540,credit card,92.32,2023-07-27
910261,645042,919156,cash,132.06,2023-12-25
889198,107774,344007,cash,194.68,2023-12-17
809288,413201,988976,cash,141.16,2023-12-12
139935,486385,210081,credit card,128.06,2023-07-07
329901,220772,927327,cash,360.19,2023-10-02
334281,612815,50995,paypal,238.68,2023-03-24
288406,37034,748710,cash,172.04,2023-08-20
145957,957525,898727,paypal,732.52,2023-11-14
569336,674677,738877,cash,663.65,2023-01-11
368145,818398,359496,cash,75.69,2023-08-01
471026,426308,761218,cash,799.47,2023-12-10
834773,407831,440641,cash,143.86,2023-02-21
249809,335776,71044,cash,82.75,2023-12-06
268921,35015,589845,paypal,138.74,2023-02-25
273820,59659,686592,cash,183.61,2023-12-11
107558,539673,41531,credit card,793.74,2023-01-15
104566,273271,600801,paypal,208.18,2023-09-06
157473,616688,45879,cash,494.34000000000003,2023-09-19
58066,413931,881293,cash,144.28,2023-10-15
707797,397507,350860,credit card,94.78,2023-04-22
221898,420624,490853,credit card,85.52,2023-10-14
110926,947444,186916,paypal,169.63,2023-12-09
135104,53596,100175,cash,191.41,2023-12-08
139102,60119,389195,credit card,77.54,2023-01-13
83972,286716,240394,credit card,807.33,2023-07-13
852035,282067,718567,paypal,580.4,2023-12-16
490105,650354,431727,credit card,503.37,2023-04-14
243827,377016,840843,paypal,525.8199999999999,2023-07-25
889381,209766,672581,credit card,177.45,2023-06-23
140921,414918,260058,credit card,143.99,2023-01-01
185914,671382,709053,cash,118.56,2023-05-05
324120,819795,157324,cash,214.02999999999997,2023-03-31
339710,179854,983198,credit card,137.36,2023-05-13
849578,201376,970880,credit card,176.19,2023-09-01
61902,570631,503839,cash,125.74000000000001,2023-01-13
239759,475639,739673,credit card,51.52,2023-10-26
727655,700220,829941,paypal,109.87,2023-03-10
553727,4171,883976,credit card,479.13,2023-04-19
170073,516515,865015,credit card,151.87,2023-04-02
404298,941710,869909,cash,243.76,2023-06-27
969865,279357,316568,paypal,569.95,2023-08-04
354918,673592,658715,paypal,126.78,2023-09-13
553288,916134,476815,cash,631.47,2023-10-05
103963,572078,204705,cash,56.309999999999995,2023-01-11
453585,19360,384753,credit card,301.76,2023-10-11
39913,117868,7881,cash,312.47999999999996,2023-11-17
609098,986962,840057,credit card,232.10000000000002,2023-06-30
957758,440602,841566,paypal,931.3699999999999,2023-02-10
853790,478768,204036,cash,441.96000000000004,2023-09-24
798707,618000,108617,paypal,95.38,2023-10-13
632286,591167,121998,paypal,245.73,2023-12-09
623947,863721,770086,cash,760.38,2023-11-25
258309,376691,311110,paypal,321.89,2023-05-14
868546,814702,139487,cash,246.20999999999998,2023-11-06
80098,377820,204281,paypal,207.83999999999997,2023-08-15
275167,348553,991853,credit card,254.04000000000002,2023-06-02
216393,225585,263391,cash,129.81,2023-05-01
104108,737311,866355,paypal,208.98,2023-11-10
304461,981130,287422,paypal,79.87,2023-06-13
526499,8219,887257,credit card,244.95999999999998,2023-02-20
33998,986604,596029,credit card,236.16000000000003,2023-03-23
137666,799072,840419,cash,508.87,2023-07-04
333966,566396,908862,cash,81.42,2023-12-23
117294,635391,359395,paypal,151.51999999999998,2023-07-08
149622,199853,525603,paypal,914.0500000000001,2023-05-03
328730,251673,43655,cash,84.00999999999999,2023-03-08
506816,569139,502564,credit card,63.06,2023-09-24
353337,27619,866345,paypal,593.12,2023-02-16
351797,281806,188010,credit card,249.44,2023-06-07
89756,960468,24963,cash,810.65,2023-04-16
186409,30237,748164,paypal,78.25,2023-08-31
694882,500309,759599,credit card,206.1,2023-08-19
412166,465690,702083,cash,975.38,2023-06-18
247785,189977,598825,credit card,947.2,2023-07-31
76376,553121,824750,cash,99.85,2023-03-19
610835,8097,940901,credit card,547.5,2023-04-15
636038,340557,552382,credit card,111.3,2023-07-31
592406,437377,383697,credit card,143.04,2023-10-28
217855,202299,833169,credit card,176.87,2023-01-17
555737,123994,58111,credit card,931.31,2023-02-12
219660,630460,986165,paypal,828.7,2023-07-24
835476,747583,511279,paypal,142.78,2023-09-14
519158,249559,367385,credit card,234.68,2023-11-07
271470,472277,344851,credit card,76.66,2023-03-23
700044,239573,823474,credit card,125.87,2023-06-19
351397,602758,391986,paypal,170.87,2023-06-12
851712,331167,665698,cash,313.71999999999997,2023-12-11
167560,355457,204814,paypal,906.25,2023-06-13
268698,339947,500164,cash,594.6,2023-12-15
338821,394328,79768,cash,800.1099999999999,2023-05-11
777714,700963,489757,cash,627.19,2023-03-03
255703,612003,623884,cash,962.23,2023-06-15
382101,458624,505476,paypal,84.1,2023-01-25
467862,283970,142641,paypal,174.24,2023-08-28
80962,984355,897167,credit card,125.28,2023-04-20
423964,580827,642450,credit card,90.67,2023-05-09
462875,220093,837423,cash,52.980000000000004,2023-03-01
25661,597539,205632,cash,176.38,2023-01-18
67024,651928,641341,credit card,232.46,2023-04-13
618550,892440,379468,credit card,648.15,2023-04-02
648579,864097,924063,paypal,125.66,2023-05-30
973557,781118,764216,credit card,99.07,2023-07-21
145963,684662,300008,cash,141.39,2023-03-08
704378,371110,375025,credit card,189.16000000000003,2023-08-08
29681,526535,923545,credit card,165.65,2023-10-02
961735,831972,797989,credit card,518.86,2023-07-22
77679,895835,738567,paypal,53.35,2023-11-21
940914,677670,365091,cash,61.95,2023-10-03
984530,307121,48634,credit card,274.27,2023-04-06
281858,544092,402726,cash,194.39999999999998,2023-07-08
368228,227199,370491,paypal,113.25,2023-05-20
476653,43275,828409,paypal,593.64,2023-08-19
6355,13333,817153,credit card,131.97,2023-08-13
109619,288364,523576,credit card,101.03999999999999,2023-05-29
915698,871003,60195,cash,87.94,2023-05-23
732652,19779,535900,cash,776.91,2023-06-29
447163,239645,303992,paypal,957.41,2023-10-25
308011,61809,594546,paypal,60.0,2023-09-06
467748,593554,56042,paypal,186.94,2023-05-09
913468,706970,71558,credit card,166.23000000000002,2023-07-21
45473,803637,705561,credit card,189.10000000000002,2023-02-01
25709,590030,439152,cash,945.0,2023-12-09
193648,394439,969814,cash,109.74000000000001,2023-10-02
759484,579059,503120,credit card,214.85999999999999,2023-05-29
426797,985577,772158,cash,85.65,2023-08-08
238137,710219,322245,credit card,172.35999999999999,2023-11-20
89590,583787,672033,paypal,353.43,2023-03-13
264441,102288,917832,cash,612.25,2023-04-09
968109,585124,580598,credit card,345.46,2023-08-08
194807,389694,264324,paypal,153.21,2023-10-21
14267,926490,526013,cash,167.66,2023-06-11
903881,108532,908778,credit card,165.32,2023-05-02
239165,565301,460044,paypal,68.08,2023-05-05
821860,819854,960387,cash,99.73,2023-03-30
801313,916032,851303,credit card,224.57999999999998,2023-03-05
212309,493214,10291,credit card,83.50999999999999,2023-08-14
161035,118886,124045,paypal,470.65,2023-01-12
910235,379702,238701,credit card,108.75999999999999,2023-05-01
659407,253063,910698,cash,192.51,2023-10-24
744307,309125,773810,cash,227.51,2023-09-22
305239,863994,996964,credit card,811.09,2023-12-29
201375,457154,270607,credit card,70.52000000000001,2023-02-23
655607,980758,494204,cash,84.11,2023-10-23
774589,272016,792613,credit card,92.69,2023-11-10
28537,138017,201485,cash,187.67,2023-06-12
147314,503613,58829,credit card,838.17,2023-08-09
211186,230643,260045,cash,106.15,2023-09-19
355060,817511,963929,paypal,75.74,2023-10-10
276528,453754,51748,paypal,115.33,2023-06-29
71775,170550,322709,credit card,69.82,2023-06-01
407503,912133,838440,cash,214.69,2023-04-29
791268,910390,975405,credit card,184.31,2023-03-31
744854,554550,111763,cash,122.44,2023-02-16
996292,816950,496355,cash,197.62,2023-05-18
591536,151877,415761,cash,144.57,2023-10-10
663502,173144,65967,paypal,147.87,2023-10-01
477832,517062,682727,credit card,140.75,2023-11-05
32413,552562,440338,cash,1015.39,2023-12-05
435275,39384,622470,cash,260.34,2023-11-15
646311,61503,159598,paypal,1023.64,2023-03-29
214949,591853,179074,credit card,173.16,2023-09-18
434871,749129,638966,credit card,89.71,2023-07-11
322396,500696,140105,credit card,187.98,2023-09-21
159739,498526,325238,credit card,476.08000000000004,2023-06-07
934821,796408,564972,paypal,163.51999999999998,2023-10-23
243085,993554,396031,cash,551.98,2023-04-11
164612,223761,655738,paypal,192.31,2023-05-30
61473,902886,717801,paypal,123.47,2023-07-08
384925,99286,846422,cash,205.13,2023-07-21
991880,539625,679335,paypal,208.22,2023-02-19
884730,415785,34919,cash,821.2900000000001,2023-01-15
501092,103848,61712,cash,582.85,2023-08-27
924398,866080,757331,credit card,753.87,2023-04-03
446896,344893,483395,cash,428.47,2023-09-23
242609,157859,684381,cash,155.12,2023-06-03
816941,938889,963907,cash,403.77,2023-03-21
420411,619024,858934,paypal,208.91,2023-06-28
805490,464619,642902,credit card,813.6800000000001,2023-08-28
544109,59434,388798,credit card,452.48,2023-08-16
38041,245306,908127,cash,99.09,2023-04-25
328022,359793,221902,cash,258.4,2023-04-13
442737,170134,825071,cash,845.31,2023-12-27
474154,778220,191734,cash,104.96000000000001,2023-05-08
944353,349352,424303,paypal,107.17999999999999,2023-08-12
389557,292982,721649,cash,122.97,2023-07-10
380545,938732,406907,paypal,117.37,2023-08-31
474267,485453,384702,credit card,300.90000000000003,2023-10-09
660917,107420,132038,cash,601.0699999999999,2023-07-31
292784,133300,791032,paypal,456.05,2023-04-15
569136,820843,526420,paypal,186.92,2023-08-15
683660,84094,149166,paypal,136.22,2023-05-13
199745,565911,33282,credit card,189.5,2023-12-09
490553,876928,580601,credit card,116.5,2023-03-10
968691,604378,111285,paypal,180.87,2023-12-13
928450,887058,57600,credit card,146.10999999999999,2023-03-11
326149,128611,942861,cash,830.56,2023-03-17
4562,164183,623601,credit card,102.47999999999999,2023-04-12
669352,664126,17418,paypal,893.87,2023-09-16
340400,906114,849707,cash,206.87,2023-12-05
552894,465512,881407,paypal,229.95999999999998,2023-08-25
308608,770556,52799,credit card,1006.93,2023-07-10
635736,672843,693009,paypal,222.60000000000002,2023-04-17
948028,183593,797148,paypal,158.64000000000001,2023-12-08
301204,414015,21398,credit card,551.4200000000001,2023-12-08
181634,746242,760954,credit card,118.11,2023-05-27
953286,805374,7528,paypal,164.44,2023-07-18
155455,777040,154647,cash,682.4399999999999,2023-04-09
605735,857769,521694,credit card,85.44,2023-06-24
52824,805165,112818,cash,88.24000000000001,2023-07-15
890937,696550,168569,paypal,216.35,2023-03-29
189615,753789,464816,paypal,129.53,2023-05-11
650892,744006,538866,credit card,62.6,2023-04-10
926658,96409,185122,cash,615.53,2023-03-10
159717,196337,877177,cash,74.58,2023-01-26
379188,627576,43101,credit card,125.02,2023-02-10
662922,26105,895873,paypal,154.53,2023-06-13
561222,924778,121259,paypal,127.21,2023-12-02
215080,420355,228876,credit card,507.34999999999997,2023-05-29
725763,870911,387600,credit card,351.35,2023-04-05
705257,191443,192560,paypal,119.3,2023-03-12
511084,89380,31507,credit card,161.95999999999998,2023-03-16
349348,183705,638919,cash,744.48,2023-10-21
911317,538177,375149,credit card,92.27,2023-11-12
930317,745197,77865,paypal,236.3,2023-09-23
140143,60779,40719,cash,193.58,2023-12-27
160623,28529,208208,cash,146.43,2023-01-08
830597,968835,776541,cash,163.55,2023-07-13
494678,934667,697176,paypal,139.45,2023-05-14
420245,835591,688457,credit card,207.41,2023-03-09
427729,172292,717462,paypal,274.12,2023-02-03
596620,286879,199813,credit card,979.41,2023-01-09
61688,632582,567618,cash,63.14,2023-12-08
621072,397856,789939,cash,198.25,2023-04-23
603436,734949,744870,cash,215.60000000000002,2023-04-28
559999,489962,817374,credit card,141.39999999999998,2023-01-17
641670,817782,699882,paypal,169.38,2023-09-17
296069,583623,926549,paypal,444.02,2023-05-26
83114,939909,544580,credit card,131.85,2023-07-14
713928,816619,461552,cash,105.69999999999999,2023-04-07
842708,114911,869064,credit card,185.43,2023-03-17
997636,934483,486830,credit card,189.52999999999997,2023-01-17
190526,554764,381854,paypal,140.42000000000002,2023-01-25
142090,456758,22215,credit card,92.09,2023-12-19
85360,210789,609519,paypal,283.64,2023-12-14
103580,55208,522318,paypal,177.93,2023-12-24
824947,210745,75439,cash,112.09,2023-10-01
958155,551297,848771,cash,206.48000000000002,2023-10-10
174135,140302,566189,credit card,379.31000000000006,2023-09-02
381893,500131,826432,credit card,564.9399999999999,2023-03-31
